time,open_DXY,high_DXY,low_DXY,close_DXY,Time Segmented VWAP_DXY,Rolling VWAP_DXY,5 Ema_DXY,13 Ema_DXY,50 Ema_DXY,200 Ema_DXY,800 Ema_DXY,Upper 50 Ema Cloud_DXY,Lower 50 Ema Cloud_DXY,LWeek Hi_DXY,LWeek Lo_DXY,5 Ema.1_DXY,13 Ema.1_DXY,50 Ema.1_DXY,200 Ema.1_DXY,800 Ema.1_DXY,Upper 50 Ema Cloud.1_DXY,Lower 50 Ema Cloud.1_DXY,PVSRA Volume_DXY,open_TOTAL1,high_TOTAL1,low_TOTAL1,close_TOTAL1,Time Segmented VWAP_TOTAL1,Rolling VWAP_TOTAL1,5 Ema_TOTAL1,13 Ema_TOTAL1,50 Ema_TOTAL1,200 Ema_TOTAL1,800 Ema_TOTAL1,Upper 50 Ema Cloud_TOTAL1,Lower 50 Ema Cloud_TOTAL1,LWeek Hi_TOTAL1,LWeek Lo_TOTAL1,5 Ema.1_TOTAL1,13 Ema.1_TOTAL1,50 Ema.1_TOTAL1,200 Ema.1_TOTAL1,800 Ema.1_TOTAL1,Upper 50 Ema Cloud.1_TOTAL1,Lower 50 Ema Cloud.1_TOTAL1,PVSRA Volume_TOTAL1,open,high,low,close,Time Segmented VWAP,Rolling VWAP,5 Ema,13 Ema,50 Ema,200 Ema,800 Ema,Upper 50 Ema Cloud,Lower 50 Ema Cloud,LWeek Hi,LWeek Lo,5 Ema.1,13 Ema.1,50 Ema.1,200 Ema.1,800 Ema.1,Upper 50 Ema Cloud.1,Lower 50 Ema Cloud.1,PVSRA Volume,open_TOTAL3,high_TOTAL3,low_TOTAL3,close_TOTAL3,Time Segmented VWAP_TOTAL3,Rolling VWAP_TOTAL3,5 Ema_TOTAL3,13 Ema_TOTAL3,50 Ema_TOTAL3,200 Ema_TOTAL3,800 Ema_TOTAL3,Upper 50 Ema Cloud_TOTAL3,Lower 50 Ema Cloud_TOTAL3,LWeek Hi_TOTAL3,LWeek Lo_TOTAL3,5 Ema.1_TOTAL3,13 Ema.1_TOTAL3,50 Ema.1_TOTAL3,200 Ema.1_TOTAL3,800 Ema.1_TOTAL3,Upper 50 Ema Cloud.1_TOTAL3,Lower 50 Ema Cloud.1_TOTAL3,PVSRA Volume_TOTAL3
1694044800,104.488,104.791,104.421,104.709,104.30991998764289,101.9192557506219,104.2549794327816,103.73131577711888,102.70138927662111,102.88118428905292,100.31118593904748,102.9983493280542,102.40442922518804,103.991,102.558,104.2549794327816,103.73131577711888,102.70138927662111,102.88118428905292,100.31118593904748,102.9983493280542,102.40442922518804,15906,1021374753111,1040556978913,1014767874187,1034313054943,1023451555568.1156,1104693867342.776,1027606271106.0125,1034060718000.038,1075788872861.7678,1085253631685.7344,1153583950299.3274,1089746418820.2725,1061831326903.2632,1097794736458,1004181890764,1027606271106.0125,1034060718000.038,1075788872861.7678,1085253631685.7344,1153583950299.3274,1089746418820.2725,1061831326903.2632,47249610055.10513,519740960733,525920569924,515953039273,522948677980,519864311127.3097,551978933414.5146,521243719372.663,524054749152.4969,541258276869.02673,560012955320.7045,622623837170.826,547133463593.8043,535383090144.2492,550020057881,510926646780,521243719372.663,524054749152.4969,541258276869.02673,560012955320.7045,622623837170.826,547133463593.8043,535383090144.2492,58950322977.96898,323521194995,326548669780,320876553406,324859511402,323311101712.2072,333788789761.15894,324067932741.9,325267842918.5949,332245660877.6158,347205334618.29553,405221108428.16095,335688030797.9748,328803290957.2568,340125707063,318388254234,324067932741.9,325267842918.5949,332245660877.6158,347205334618.29553,405221108428.16095,335688030797.9748,328803290957.2568,64292785108.38956
1694131200,104.699,104.723,104.292,104.674,104.3589957168115,101.93673597502423,104.39465295518774,103.86598495181616,102.77874655989088,102.89902325135093,100.3220793574269,103.08080442667972,102.47668869310202,103.991,102.558,104.39465295518774,103.86598495181616,102.77874655989088,102.89902325135093,100.3220793574269,103.08080442667972,102.47668869310202,15574,1034280774666,1040954890634,1014445524099,1024475598592,1024184937258.1464,1103971667263.9417,1026562713601.3416,1032691415227.4612,1073776587596.2867,1084648875137.5378,1153261582379.9585,1087870675501.3431,1059682499691.2303,1097794736458,1004181890764,1026562713601.3416,1032691415227.4612,1073776587596.2867,1084648875137.5378,1153261582379.9585,1087870675501.3431,1059682499691.2303,52054986686.31113,522855991288,526082801382,514737723730,519815692785,519945792071.6705,551429865188.3331,520767710510.1087,523449169671.4259,540417391218.6727,559612982559.1552,622367137684.2197,546318806597.8903,534515975839.4552,550020057881,510926646780,520767710510.1087,523449169671.4259,540417391218.6727,559612982559.1552,622367137684.2197,546318806597.8903,534515975839.4552,66141009987.01131,324777250170,326791051131,320455496826,323131491403,323346052625.3284,333520348293.6825,323755785628.93335,324962649844.9385,331888242466.84656,346965793889.7852,405016140595.389,335321286416.69446,328455198516.99866,340125707063,318388254234,323755785628.93335,324962649844.9385,331888242466.84656,346965793889.7852,405016140595.389,335321286416.69446,328455198516.99866,71932032376.70169
1694476800,104.208,104.541,104.04,104.211,104.25581923253112,101.9743763394124,104.28195686897232,103.95164200541596,102.8870690081884,102.92452948631836,100.34135588919077,103.1936740707363,102.58046394564047,104.791,103.623,104.28195686897232,103.95164200541596,102.8870690081884,102.92452948631836,100.34135588919077,103.1936740707363,102.58046394564047,11796,988940834900,1032906885348,986467475437,1010365311587,1004281837817.6724,1101127928302.446,1011046764377.3145,1021651492935.8496,1064284191732.2572,1081715325768.3472,1151835087484.4517,1079096686911.0848,1049471696553.4292,1040954890634,1006470606410,1011046764377.3145,1021651492935.8496,1064284191732.2572,1081715325768.3472,1151835087484.4517,1079096686911.0848,1049471696553.4292,71479701234.51059,498778760050,516142083710,496860090850,506906257091,504909711109.3155,549223710899.61273,510017027075.9351,516632209393.3865,535820468978.91455,557648900086.0708,621244799558.5623,541888754060.4397,529752183897.3894,526538547791,508016926532,510017027075.9351,516632209393.3865,535820468978.91455,557648900086.0708,621244799558.5623,541888754060.4397,529752183897.3894,91244352165.69456,312253544884,320916421997,310583734664,315373806901,314867208530.1127,332397841383.4769,317595806743.851,321207158890.6178,329715010322.11176,345802531534.77625,404143609022.0337,333109754131.4288,326320266512.79474,326791051131,315656797665,317595806743.851,321207158890.6178,329715010322.11176,345802531534.77625,404143609022.0337,333109754131.4288,326320266512.79474,99728893778.63112
1694563200,104.204,104.614,104.136,104.383,104.302529048333,102.00147336127114,104.3156379126482,104.01326457607082,102.9457329686516,102.93904163073309,100.3514473850979,103.25469947228812,102.63676646501509,104.791,103.623,104.3156379126482,104.01326457607082,102.9457329686516,102.93904163073309,100.3514473850979,103.25469947228812,102.63676646501509,17642,1010550306945,1031821508137,1005660228647,1022140278262,1009309730618.5876,1100628923549.0046,1014744602338.8762,1021721319411.0138,1062631489243.2274,1081122539225.9956,1151511255251.6863,1077526377803.0522,1047736600683.4026,1040954890634,1006470606410,1014744602338.8762,1021721319411.0138,1062631489243.2274,1081122539225.9956,1151511255251.6863,1077526377803.0522,1047736600683.4026,55475417175.85756,507067339598,515283364173,503559078991,511107387944,506564540437.8676,548720906663.35126,510380480698.62335,515842949186.3312,534851328546.1728,557185800462.7666,620969799779.25,540987467341.6391,528715189750.7065,526538547791,508016926532,510380480698.62335,515842949186.3312,534851328546.1728,557185800462.7666,620969799779.25,540987467341.6391,528715189750.7065,70841712202.84784,315542398798,320779314827,313366201253,317781517119,315652762930.14484,332164249697.57684,317657710202.234,320717781494.6724,329247030196.4995,345523715470.9377,403927973336.88257,332658396301.28235,325835664091.7167,326791051131,315656797665,317657710202.234,320717781494.6724,329247030196.4995,345523715470.9377,403927973336.88257,332658396301.28235,325835664091.7167,76269747476.68156
1694649600,104.385,105.082,104.19,104.997,104.43184292765288,102.0285698341836,104.54275860843214,104.1537982080607,103.0261748130182,102.95951882843724,100.36304676740728,103.34020075155009,102.71214887448632,104.791,103.623,104.54275860843214,104.1537982080607,103.0261748130182,102.95951882843724,100.36304676740728,103.34020075155009,102.71214887448632,18340,1022099481413,1043190904190,1018907617206,1032643929457,1014168863344.2948,1100326794524.0493,1020711044711.584,1023281692274.726,1061455506506.5126,1080640164999.4384,1151214457933.8472,1076439612044.046,1046471400968.9792,1040954890634,1006470606410,1020711044711.584,1023281692274.726,1061455506506.5126,1080640164999.4384,1151214457933.8472,1076439612044.046,1046471400968.9792,48010066874.58095,511041869252,520149355600,509508578885,515659916527,508433508735.4215,548188871989.1405,512140292641.4156,515816801663.5696,534098724153.264,556772607587.7838,620706853753.6514,540263258739.28186,527934189567.2462,526538547791,508016926532,512140292641.4156,515816801663.5696,534098724153.264,556772607587.7838,620706853753.6514,540263258739.28186,527934189567.2462,60836791462.816444,317717951182,322580378268,316229143169,320071005070,316517789342.3105,331922739469.0449,318462141824.8227,320625384862.57635,328887186073.89166,345270454670.92834,403718592642.0839,332301276242.6277,325473095905.15564,326791051131,315656797665,318462141824.8227,320625384862.57635,328887186073.89166,345270454670.92834,403718592642.0839,332301276242.6277,325473095905.15564,65961094034.08221
1694736000,105.044,105.056,104.719,104.954,104.51470097478906,102.05253775819592,104.67983907228808,104.26811274976632,103.10177580074296,102.97936441223388,100.37450982167093,103.42065455374448,102.78289704774149,104.791,103.623,104.67983907228808,104.26811274976632,103.10177580074296,102.97936441223388,100.37450982167093,103.42065455374448,102.78289704774149,13502,1032686029235,1048872523235,1022883565755,1039616298073,1018260140751.1884,1100200677356.8313,1027012795832.056,1025615207388.7653,1060599066960.1003,1080231967318.5782,1150935810843.0586,1075628698412.0972,1045569435508.1034,1040954890634,1006470606410,1027012795832.056,1025615207388.7653,1060599066960.1003,1080231967318.5782,1150935810843.0586,1075628698412.0972,1045569435508.1034,47724387180.75505,515667723115,525061292935,511799422574,521162436232,510382088606.7528,547779348301.6905,515147673838.277,516580463744.774,533591418744.58704,556418277524.5422,620458303397.7921,539789399743.6067,527393437745.5674,526538547791,508016926532,515147673838.277,516580463744.774,533591418744.58704,556418277524.5422,620458303397.7921,539789399743.6067,527393437745.5674,60472016294.4686,320074788348,326340160001,317960538970,323827472585,317612837089.8497,331787206481.5499,320250585411.54846,321082825965.7797,328688765937.0724,345057091665.0982,403519114190.0062,332108956911.7053,325268574962.43945,326791051131,315656797665,320250585411.54846,321082825965.7797,328688765937.0724,345057091665.0982,403519114190.0062,332108956911.7053,325268574962.43945,65110567271.66927
1695081600,104.681,104.855,104.433,104.785,104.7341823445473,102.09944445180798,104.7202618099058,104.39532773452218,103.2281529018008,103.01432073683507,100.39630550242993,103.55548685760802,102.90081894599358,105.082,104.03,104.7202618099058,104.39532773452218,103.2281529018008,103.01432073683507,100.39630550242993,103.55548685760802,102.90081894599358,23367,1043980535338,1066714480003,1039785039454,1056854367132,1050292913449.3596,1101007381829.2927,1043102401897.7642,1034531010240.4004,1058155650612.5444,1078805130554.6766,1149869648884.1504,1073162847852.899,1043148453372.1898,1048872523235,978422344580,1043102401897.7642,1034531010240.4004,1058155650612.5444,1078805130554.6766,1149869648884.1504,1073162847852.899,1043148453372.1898,50100824865.60134,522307309372,530926243259,519768676920,526371172825,524063457641.4559,547498475189.6481,521500269812.0177,519257744361.5744,531894622478.7968,555070543301.6327,619478921266.3688,538145244942.67096,525644000014.92267,527210092020,492929819217,521500269812.0177,519257744361.5744,531894622478.7968,555070543301.6327,619478921266.3688,538145244942.67096,525644000014.92267,64331694819.370605,325462130821,331273782602,324033186328,328786603055,326758540936.56464,332111374636.4564,325067163918.54047,323234848586.732,328224815440.9265,344290227283.1984,402742680867.8101,331571864913.9019,324877765967.9511,328548251089,308770474823,325067163918.54047,323234848586.732,328224815440.9265,344290227283.1984,402742680867.8101,331571864913.9019,324877765967.9511,69020819495.15927
1695168000,104.754,105.081,104.304,104.977,104.75709311825216,102.14494809218812,104.80584120660389,104.47842377244758,103.29673514094588,103.03384988373224,100.40774294187456,103.6271152666462,102.96635501524555,105.082,104.03,104.80584120660389,104.47842377244758,103.29673514094588,103.03384988373224,100.40774294187456,103.6271152666462,102.96635501524555,33803,1057410799887,1063639461984,1040587438923,1051702871494,1050860259308.7249,1101340109735.344,1045969225096.5094,1036984133276.629,1057902600451.0328,1078535456335.1674,1149624538328.8691,1072834628192.7568,1042970572709.309,1048872523235,978422344580,1045969225096.5094,1036984133276.629,1057902600451.0328,1078535456335.1674,1149624538328.8691,1072834628192.7568,1042970572709.309,48505607690.85324,526902621345,529822872615,517692074690,522910684994,523864716544.6896,547556751003.297,521970408206.0118,519779593023.3495,531542311204.8832,554750544711.507,619237802074.6775,537783731373.858,525300891035.9085,527210092020,492929819217,521970408206.0118,519779593023.3495,531542311204.8832,554750544711.507,619237802074.6775,537783731373.858,525300891035.9085,61820839722.24652,329312972847,331521479625,324644606408,327847008077,327178409357.6204,332294326147.7582,325993778638.027,323893728513.91315,328209999465.87054,344126613161.7437,402555675442.61456,331511366249.8988,324908632681.8423,328548251089,308770474823,325993778638.027,323893728513.91315,328209999465.87054,344126613161.7437,402555675442.61456,331511366249.8988,324908632681.8423,66512418591.89461
1695254400,105.103,105.379,104.915,105.011,104.86750177506248,102.20248604855044,104.87422747106925,104.55450609066936,103.36396121384996,103.0535230192175,100.41923671730058,103.69762215010068,103.03030027759922,105.082,104.03,104.87422747106925,104.55450609066936,103.36396121384996,103.0535230192175,100.41923671730058,103.69762215010068,103.03030027759922,36975,1051771918701,1054620380681,1024028224514,1031805427654,1047032825814.0396,1101477329711.7483,1041247959282.3396,1036244318187.682,1056879181909.9728,1078070480925.4044,1149330358277.2466,1071790460160.6576,1041967903659.288,1048872523235,978422344580,1041247959282.3396,1036244318187.682,1056879181909.9728,1078070480925.4044,1149330358277.2466,1071790460160.6576,1041967903659.288,53936167440.60406,522977950018,525308122217,509937780203,513914451511,521838963714.8652,547505688229.5749,519285089307.6745,518941715664.4424,530851022589.4368,554344215425.9298,618974822422.8331,537114277283.5948,524587767895.2789,527210092020,492929819217,519285089307.6745,518941715664.4424,530851022589.4368,554344215425.9298,618974822422.8331,537114277283.5948,524587767895.2789,67986579128.88261,327913162111,329911505597,321376113716,323473624591,326564939556.43524,332423355557.0189,325153727289.018,323833713667.7827,328024259274.6992,343921110787.90546,402358217138.3658,331294906910.6853,324753611638.713,328548251089,308770474823,325153727289.018,323833713667.7827,328024259274.6992,343921110787.90546,402358217138.3658,331294906910.6853,324753611638.713,73620518151.50603
1695340800,105.029,105.415,104.95,105.152,104.93237618894943,102.24853452866496,104.96681831404617,104.63986236343088,103.43408038193428,103.07440338718548,100.43105385408634,103.77092010469109,103.09724065917744,105.082,104.03,104.96681831404617,104.63986236343088,103.43408038193428,103.07440338718548,100.43105385408634,103.77092010469109,103.09724065917744,31198,1032152275823,1040183537015,1027487964643,1034120546898,1044679911349.8308,1101754103089.3633,1038872155154.2264,1035940922289.156,1055986686419.3073,1077633168149.0125,1149042693329.983,1070748795239.6104,1041224577599.004,1048872523235,978422344580,1038872155154.2264,1035940922289.156,1055986686419.3073,1077633168149.0125,1149042693329.983,1070748795239.6104,1041224577599.004,43314960716.30696,514238556154,519144542814,511292142089,515982270610,520688906393.2087,547549774477.448,518184149741.783,518518937799.5221,530267934276.51776,553962504532.239,618717662493.213,536490337018.6671,524045531534.36847,527210092020,492929819217,518184149741.783,518518937799.5221,530267934276.51776,553962504532.239,618717662493.213,536490337018.6671,524045531534.36847,55335865198.63419,323797253103,326537931766,321658771839,324446891891,326142650372.697,332552000899.772,324918115489.67865,323921310556.8138,327883970357.69135,343727337465.5482,402163681994.1777,331094230572.3289,324673710143.0538,328548251089,308770474823,324918115489.67865,323921310556.8138,327883970357.69135,343727337465.5482,402163681994.1777,331094230572.3289,324673710143.0538,59347828151.91571
1695686400,105.584,105.895,105.492,105.816,105.61641123350202,102.3265878974408,105.38680813957608,104.92336826701045,103.6084555928582,103.1263957460442,100.45733107882091,103.9573158925522,103.2595952931642,105.415,104.304,105.38680813957608,104.92336826701045,103.6084555928582,103.1263957460442,100.45733107882091,103.9573158925522,103.2595952931642,28461,1026574575080,1031798191844,1017972038995,1024497205575,1024443328572.2482,1103234633286.9778,1028591692061.3904,1031683123814.0771,1051704959358.3848,1075652767568.3096,1147829849006.4202,1066413117451.9866,1036996801264.7832,1066714480003,1018855300614,1028591692061.3904,1031683123814.0771,1051704959358.3848,1075652767568.3096,1147829849006.4202,1066413117451.9866,1036996801264.7832,40008671207.61441,513927339531,517300551832,509360755694,513620634164,513003545808.444,548053590074.8503,514540535982.204,516312882043.1098,527830274425.9123,552387725449.2617,617673765758.486,534068281455.0991,521592267396.7255,530926243259,509127662350,514540535982.204,516312882043.1098,527830274425.9123,552387725449.2617,617673765758.486,534068281455.0991,521592267396.7255,50124954354.35729,322991127809,325174039683,319415258671,322073642021,322269772359.7646,333267885309.8105,323003065385.776,323343647933.4492,327123161982.2324,342905163070.5269,401373646233.142,330164935709.7955,324081388254.66925,331521479625,320261427888,323003065385.776,323343647933.4492,327123161982.2324,342905163070.5269,401373646233.142,330164935709.7955,324081388254.66925,53833043596.2189
1695772800,105.84,106.471,105.803,106.339,105.8467725899354,102.3839469381692,105.70420542638404,105.12560137172323,103.71553576568728,103.15836195752637,100.47201689385508,104.07306062604366,103.35801090533091,105.415,104.304,105.70420542638404,105.12560137172323,103.71553576568728,103.15836195752637,100.47201689385508,104.07306062604366,103.35801090533091,34625,1024523419843,1047804703906,1018790836149,1028539680310,1026914382909.9208,1103101307124.8535,1028574354810.9268,1031234060456.3518,1050796517042.762,1075183980630.416,1147531995901.0608,1065541605379.9784,1036051428705.5454,1066714480003,1018855300614,1028574354810.9268,1031234060456.3518,1050796517042.762,1075183980630.416,1147531995901.0608,1065541605379.9784,1036051428705.5454,42966081859.64571,513621809319,524882181800,510003715944,514623580637,514171861569.39386,547999195992.9274,514568217533.8027,516071553270.8084,527312364865.5628,552011962814.3138,617416461925.4735,533569856408.5093,521054873322.6163,530926243259,509127662350,514568217533.8027,516071553270.8084,527312364865.5628,552011962814.3138,617416461925.4735,533569856408.5093,521054873322.6163,52745509989.01336,322070020907,328558311185,319555674436,322547572562,322700983411.1514,333337582109.3202,322851234444.51733,323229922880.3851,326943727103.0076,342702599980.88983,401176827072.9144,329953500366.1418,323933953839.8733,331521479625,320261427888,322851234444.51733,323229922880.3851,326943727103.0076,342702599980.88983,401176827072.9144,329953500366.1418,323933953839.8733,57355764415.066086
1695859200,106.315,106.405,105.66,105.782,105.8780692996231,102.43981330013084,105.7301369509227,105.2193726043342,103.7965735787976,103.18446780869525,100.48527527863943,104.16062999953893,103.43251715805626,105.415,104.304,105.7301369509227,105.2193726043342,103.7965735787976,103.18446780869525,100.48527527863943,104.16062999953893,103.43251715805626,38991,1028411026011,1061520363255,1026263119939,1052569732682,1032230361812.0048,1102974328016.1682,1036572814101.2844,1034282013631.4445,1050866054910.9674,1074958963237.8944,1147294886629.6023,1065649892159.9688,1036082217661.966,1066714480003,1018855300614,1036572814101.2844,1034282013631.4445,1050866054910.9674,1074958963237.8944,1147294886629.6023,1065649892159.9688,1036082217661.966,46161779954.83235,514471435757,529299964666,512942600107,525609970307,516420025178.9706,547993522710.9119,518248801791.5351,517434184275.9786,527245604294.6388,551749256421.2063,617187232233.5422,533516106147.3453,520975102441.93225,530926243259,509127662350,518248801791.5351,517434184275.9786,527245604294.6388,551749256421.2063,617187232233.5422,533516106147.3453,520975102441.93225,57313599642.75786,322393719186,328798588408,320926203354,326865226479,323461698957.8055,333459862060.7392,324189231789.3449,323749251965.9015,326940648647.1641,342545014174.9009,400991280005.2642,329929623996.9076,323951673297.42065,331521479625,320261427888,324189231789.3449,323749251965.9015,326940648647.1641,342545014174.9009,400991280005.2642,329929623996.9076,323951673297.42065,62818369554.64732
1695945600,105.8,105.868,105.262,105.806,105.82190073566642,102.48351687073163,105.75542463394846,105.30317651800074,103.87537461492316,103.21055270612116,100.49856048393625,104.24668057758662,103.50406865225972,105.415,104.304,105.75542463394846,105.30317651800074,103.87537461492316,103.21055270612116,100.49856048393625,104.24668057758662,103.50406865225972,40515,1052706775187,1066637203360,1043176973345,1053432655176,1037949037628.7942,1102081373945.628,1042192761126.1896,1037017819566.381,1050966705901.753,1074744771117.8756,1147060524004.2502,1065762922641.5905,1036170489161.9156,1066714480003,1018855300614,1042192761126.1896,1037017819566.381,1050966705901.753,1074744771117.8756,1147060524004.2502,1065762922641.5905,1036170489161.9156,59922497792.44667,525718270306,535649413995,522708023644,528682267668,519643384700.5093,547813611934.3989,521726623750.3568,519041053331.9817,527301944034.7706,551519734145.0549,616966246054.8517,533586486599.4791,521017401470.0621,530926243259,509127662350,521726623750.3568,519041053331.9817,527301944034.7706,551519734145.0549,616966246054.8517,533586486599.4791,521017401470.0621,74069420820.17398,326972920330,332669351003,324482093322,328180269277,324744518225.28424,333602029674.62714,325519577618.5633,324382254438.9156,326989261220.8832,342402081389.8472,400809479728.7892,329973114915.9273,324005407525.83905,331521479625,320261427888,325519577618.5633,324382254438.9156,326989261220.8832,342402081389.8472,400809479728.7892,329973114915.9273,324005407525.83905,81009618136.88087
1696291200,106.648,106.952,106.413,106.708,106.52507997594708,102.58920885026798,106.26952205953263,105.667558258123,104.09062301054615,103.27913748954492,100.52936084498836,104.4841885428188,103.6970574782735,106.471,105.14,106.26952205953263,105.667558258123,104.09062301054615,103.27913748954492,100.52936084498836,104.4841885428188,103.6970574782735,44724,1065892528280,1075331932482,1053345971723,1064108656876,1069768866795.4456,1098126349283.662,1062959040168.5066,1051505191888.0632,1053566391814.6827,1074501572376.3436,1146279232054.4949,1068235002161.3616,1038897781468.0042,1094374530588,1013620538609,1062959040168.5066,1051505191888.0632,1053566391814.6827,1074501572376.3436,1146279232054.4949,1068235002161.3616,1038897781468.0042,69133131715.67152,529467314112,535773192513,523280642810,529152983812,531413801501.9649,546774360433.2163,529851925787.5766,525229557619.06384,528105597843.0315,550785547630.5544,616128876723.6182,534417038853.4603,521794156832.60266,547450772079,506936457590,529851925787.5766,525229557619.06384,528105597843.0315,550785547630.5544,616128876723.6182,534417038853.4603,521794156832.60266,85008839844.78716,329520207475,334908649110,325755184464,329912892664,330791122297.0981,333870053538.4998,329537883625.0002,327268463419.563,327536710440.7938,341943177864.4168,400111880598.1437,330504124226.00934,324569296655.5783,336695286209,318929257350,329537883625.0002,327268463419.563,327536710440.7938,341943177864.4168,400111880598.1437,330504124226.00934,324569296655.5783,92233702464.09644
1696377600,106.705,106.869,106.141,106.433,106.50990195820738,102.64049689339876,106.3240147063551,105.77690707839112,104.1824809317012,103.31051920606686,100.54410151703584,104.5852626815238,103.77969918187864,106.471,105.14,106.3240147063551,105.77690707839112,104.1824809317012,103.31051920606686,100.54410151703584,104.5852626815238,103.77969918187864,41920,1064316093026,1074443631199,1050608519444,1069548398068,1068348305518.6309,1097347306301.1626,1065155492801.671,1054082792770.9114,1054193137157.9502,1074452287059.8428,1146087644454.0293,1068835111297.0796,1039551163018.8208,1094374530588,1013620538609,1065155492801.671,1054082792770.9114,1054193137157.9502,1074452287059.8428,1146087644454.0293,1068835111297.0796,1039551163018.8208,54095916232.01733,529334691006,531732480786,519537630527,527496866373,529942473258.312,546526793481.7873,529066905982.7177,525553458869.62616,528081726020.6773,550553819458.8375,615907573326.9874,534408261888.7647,521755190152.5899,547450772079,506936457590,529066905982.7177,525553458869.62616,528081726020.6773,550553819458.8375,615907573326.9874,534408261888.7647,521755190152.5899,65363447360.02077,330093951017,332415988433,323947433004,329426079552,330169393100.23267,333902301576.61127,329500615600.6668,327576694295.6254,327610803347.11566,341818629622.5022,399935386712.8849,330572769182.7155,324648837511.5158,336695286209,318929257350,329500615600.6668,327576694295.6254,327610803347.11566,341818629622.5022,399935386712.8849,330572769182.7155,324648837511.5158,70337298981.27275
1696464000,106.428,106.511,105.95,105.977,106.42280476848003,102.67870062894644,106.20834313757008,105.80549178147812,104.25285422849724,103.33705135327016,100.55766680663125,104.662458196848,103.84325026014648,106.471,105.14,106.20834313757008,105.80549178147812,104.25285422849724,103.33705135327016,100.55766680663125,104.662458196848,103.84325026014648,38307,1069441588343,1079105976458,1052413992573,1055823134210,1067269241339.5984,1096427984967.514,1062044706604.4474,1054331412976.4956,1054257058610.9718,1074266922354.8691,1145862264902.8582,1068856496109.0802,1039657621112.8634,1094374530588,1013620538609,1062044706604.4474,1054331412976.4956,1054257058610.9718,1074266922354.8691,1145862264902.8582,1068856496109.0802,1039657621112.8634,41777343427.0116,527355843779,530674593292,518638003556,520960151773,528736985065.375,546249036874.7626,526364654579.47845,524897272141.5367,527802448599.19977,550259355103.7545,615670501113.3695,534152762084.945,521452135113.4545,547450772079,506936457590,526364654579.47845,524897272141.5367,527802448599.19977,550259355103.7545,615670501113.3695,534152762084.945,521452135113.4545,51995224633.873474,329299886000,331701180936,325141662759,327199276235,329769252603.43414,333937842632.904,328733502478.7779,327522777429.8218,327594665028.99347,341673163419.6415,399753773453.2647,330557277555.8594,324632052502.1276,336695286209,318929257350,328733502478.7779,327522777429.8218,327594665028.99347,341673163419.6415,399753773453.2647,330557277555.8594,324632052502.1276,56601366838.5106
1696550400,106.003,106.599,105.569,105.731,106.3241625639167,102.72056546489988,106.04922875838004,105.7948500984098,104.31082072934048,103.36087173781476,100.57058399313156,104.72590924779396,103.89573221088702,106.471,105.14,106.04922875838004,105.7948500984098,104.31082072934048,103.36087173781476,100.57058399313156,104.72590924779396,103.89573221088702,44121,1055878510047,1083053458289,1049746160819,1073163446454,1067501984367.1006,1095800072169.159,1065750953220.965,1057021703473.282,1054998485585.2084,1074255942495.159,1145680744756.9185,1069585875316.9524,1040411095853.464,1094374530588,1013620538609,1065750953220.965,1057021703473.282,1054998485585.2084,1074255942495.159,1145680744756.9185,1069585875316.9524,1040411095853.464,46139668782.51794,520986458397,531936172389,519402870219,528052335204,528348379035.86426,546126298763.7528,526927214787.6523,525347995436.1743,527812248073.8978,550038389731.6177,615451729163.5333,534174386164.1521,521450109983.6436,547450772079,506936457590,526927214787.6523,525347995436.1743,527812248073.8978,550038389731.6177,615451729163.5333,534174386164.1521,521450109983.6436,57972660898.60087,327209951261,332185989840,325626363083,330146681255,329691902878.17834,334066516555.6214,329204562070.8519,327897620833.41864,327694744096.68,341558472054.81915,399579972973.3689,330635415434.9115,324754072758.4485,336695286209,318929257350,329204562070.8519,327897620833.41864,327694744096.68,341558472054.81915,399579972973.3689,330635415434.9115,324754072758.4485,63355787474.15756
1696896000,105.565,105.87,105.282,105.394,105.6641374122507,102.78052944716303,105.75010167039112,105.72425721515825,104.40511209963344,103.40400726935476,100.59536816151966,104.82928627265092,103.98093792661594,106.952,105.569,105.75010167039112,105.72425721515825,104.40511209963344,103.40400726935476,100.59536816151966,104.82928627265092,103.98093792661594,39857,1050023957290,1058002391798,1038082705776,1044600959124,1049799583108.7556,1091796646829.7064,1056433314423.8202,1057084308071.8048,1055531890255.0295,1073657269712.6464,1144819086427.4255,1069847721493.592,1041216059016.4672,1105232094748,1049746160819,1056433314423.8202,1057084308071.8048,1055531890255.0295,1073657269712.6464,1144819086427.4255,1069847721493.592,1041216059016.4672,43707774903.32241,511757392223,517000589644,505453031234,510150459494,512435787211.4023,544622492620.31366,517623482726.3758,521563515557.4127,526360372349.0347,548790932244.0166,614484873036.4607,532784795409.6572,519935949288.4123,547773864121,518638003556,517623482726.3758,521563515557.4127,526360372349.0347,548790932244.0166,614484873036.4607,532784795409.6572,519935949288.4123,53698125120.1928,321753105730,325234632594,318837405239,321654114898,322488861134.45483,334011943859.06,324993566335.1806,326487744305.67035,327335571782.367,340924135709.4431,398841966321.4707,330296304531.3074,324374839033.42664,338164094124,323947433004,324993566335.1806,326487744305.67035,327335571782.367,340924135709.4431,398841966321.4707,330296304531.3074,324374839033.42664,59774810954.27296
