time,open,high,low,close,5 Ema,13 Ema,50 Ema,200 Ema,800 Ema,Upper 50 Ema Cloud,Lower 50 Ema Cloud,YDay Hi,YDay Lo,LWeek Hi,LWeek Lo,Psy-Hi,Psy-Lo,Daily Open,PVSRA Volume,Volume MA,PVSRA Volume,50 EMA
1672358400,758341680724,761563487166,745800514187,757386994374,761276602686.3746,769014959392.8756,802477506183.4257,986884251320.2742,1217559999111.0977,820207857305.6941,784747155061.1572,NaN,NaN,781015025715,744103432804,NaN,NaN,NaN,45726509768.30724,NaN,45726509768.30724,802477506183.4257
1672444800,757578341037,762827665624,752050700542,756149285783,759567497051.9164,767177006020.0363,800660713226.5463,984588381016.4207,1216407912436.121,818490652398.5264,782830774054.5662,NaN,NaN,781015025715,744103432804,NaN,NaN,NaN,41849400821.74378,NaN,41849400821.74378,800660713226.5463
1672531200,756244104676,761696417950,752469737250,759168248517,759434414206.9442,766032897805.3168,799033557747.7405,982345394623.3916,1215266240366.4104,816943105951.4038,781124009544.0771,NaN,NaN,781015025715,744103432804,NaN,NaN,NaN,30775449830.57188,NaN,30775449830.57188,799033557747.7405
1672617600,759851683959,772717325931,752339446882,765636647121,761501825178.2961,765976290564.7001,797723874978.0643,980189088678.0941,1214143569721.6028,815709231367.2273,779738518588.9014,NaN,NaN,779461001389,745800514187,NaN,NaN,NaN,38405088879.7896,NaN,38405088879.7896,797723874978.0643
1672704000,765379049757,771561768331,760111288249,766059468470,763021039608.8641,765988173122.6001,796482133546.3755,978058445690.9489,1213024757983.1467,814547948806.4425,778416318286.3085,NaN,NaN,779461001389,745800514187,NaN,NaN,NaN,37628779013.58173,NaN,37628779013.58173,796482133546.3755
1672790400,765607265290,787827455490,763880945235,780530570159,768857549792.2428,768065658413.5144,795856582040.9882,976092994193.1185,1211944872370.602,813932367525.0485,777780796556.9279,NaN,NaN,779461001389,745800514187,NaN,NaN,NaN,55841684232.29222,NaN,55841684232.29222,795856582040.9882
1672876800,780427265929,783693823706,772194855540,777135572458,771616890680.8285,769361360419.8695,795122424802.4396,974113318354.9581,1210859206203.5293,813224541720.5177,777020307884.3615,NaN,NaN,779461001389,745800514187,NaN,NaN,NaN,52397551115.18039,NaN,52397551115.18039,795122424802.4396
1672963200,776804847314,788921698547,767482756225,785043891962,776092557774.5524,771601722068.7452,794727188220.4615,972232030530.1526,1209795996929.518,812817821958.4895,776636554482.4336,NaN,NaN,779461001389,745800514187,NaN,NaN,NaN,46848181715.80325,NaN,46848181715.80325,794727188220.4615
1673049600,784957006658,788610467055,780508994480,783950773526,778711963025.0349,773365872276.9244,794304583722.6395,970358585186.8276,1208732712975.9512,812363539967.9916,776245627477.2875,NaN,NaN,779461001389,745800514187,NaN,NaN,NaN,44525497726.26067,NaN,44525497726.26067,794304583722.6395
1673136000,784611708126,801964745588,780540260017,797791807032,785071911027.3566,776855291527.6495,794441337577.9086,968641502817.1278,1207706643298.1885,812453928992.1532,776428746163.664,NaN,NaN,779461001389,745800514187,NaN,NaN,NaN,27783534015.82002,NaN,27783534015.82002,794441337577.9086
1673222400,798740601480,822823186836,795452754088,806505162223,792216328092.571,781090987341.271,794914428740.4612,967028205895.7932,1206704891784.892,812881567055.5214,776947290425.401,NaN,NaN,801964745588,752339446882,NaN,NaN,NaN,65817623652.71282,NaN,65817623652.71282,794914428740.4612
1673308800,807327320360,821921665430,801715965455,816156282125,800196312770.0474,786100315167.518,795747442598.6783,965526992723.9446,1205729739201.4717,813683805866.4055,777811079330.9512,NaN,NaN,801964745588,752339446882,NaN,NaN,NaN,65309655881.11844,NaN,65309655881.11844,795747442598.6783
1673395200,816227198076,842457128224,806365124511,837987972545,812793532695.0316,793512837650.0154,797403933969.1223,964257947747.0397,1204811532543.1533,815256876333.5504,779550991604.6942,NaN,NaN,801964745588,752339446882,NaN,NaN,NaN,56654094517.10752,NaN,56654094517.10752,797403933969.1223
1673481600,838917500948,874336154709,828148656982,863558305551,829715123647.0211,803519333064.4418,799998223050.7645,963255961257.5269,1203959464560.6511,817705828167.8046,782290617933.7245,NaN,NaN,801964745588,752339446882,NaN,NaN,NaN,83519877179.06612,NaN,83519877179.06612,799998223050.7645
1673568000,864227466521,902728990903,855575240822,896837209080,852089152124.6808,816850458209.5215,803795830346.0287,962595078151.2828,1203192617480.7993,821426368093.5414,786165292598.516,NaN,NaN,801964745588,752339446882,NaN,NaN,NaN,99333570034.99219,NaN,99333570034.99219,803795830346.0287
1673654400,897534156045,965173057547,892540693455,939630436398,881269580215.7872,834390455093.5898,809122677642.1844,962366574253.2402,1202534534631.6538,826822168459.4662,791423186824.9027,NaN,NaN,801964745588,752339446882,NaN,NaN,NaN,153996879192.19873,NaN,153996879192.19873,809122677642.1844
1673740800,940778510521,949688370954,919202396784,938638692326,900392617585.8582,849283060412.5056,814201737041.5498,962130475925.606,1201875618670.8406,831995832920.1677,796407641162.9319,NaN,NaN,801964745588,752339446882,NaN,NaN,NaN,80997310805.64723,NaN,80997310805.64723,814201737041.5498
1673827200,938301039014,965840140369,921394866098,946509725696,915764986955.9054,863172584024.4333,819390285616.2341,961975045575.0626,1201238000960.5413,837323014759.0836,801457556473.3846,NaN,NaN,965173057547,795452754088,NaN,NaN,NaN,86920282908.6722,NaN,86920282908.6722,819390285616.2341
1673913600,945844917077,966079331825,930219512055,943595328924,925041767611.9369,874661547581.5143,824261071628.3033,961792162822.3157,1200594698408.64,842310009813.5244,806212133443.0823,NaN,NaN,965173057547,795452754088,NaN,NaN,NaN,78146241344.44101,NaN,78146241344.44101,824261071628.3033
1674000000,942697478546,966616677658,905045734241,917259248608,922447594610.6246,880746933442.4408,827908058960.8405,961349049248.0438,1199887244102.0215,846024714068.2667,809791403853.4142,NaN,NaN,965173057547,795452754088,NaN,NaN,NaN,79085828536.32945,NaN,79085828536.32945,827908058960.8405
1674086400,916912427493,942284147005,913697021947,936068266302,926987818507.7498,888649980993.8064,832149635719.3173,961097499168.9788,1199228520062.5708,850400421880.1646,813898849558.47,NaN,NaN,965173057547,795452754088,NaN,NaN,NaN,101314269744.18402,NaN,101314269744.18402,832149635719.3173
1674172800,935704514316,1000397146804,925986521827,995109591840,949695076285.1665,903858496828.9769,838540222233.8539,961435927951.775,1198718859817.321,857170777841.4258,819909666626.282,NaN,NaN,965173057547,795452754088,NaN,NaN,NaN,66950901658.12792,NaN,66950901658.12792,838540222233.8539
1674259200,994793756352,1018089686094,978072369140,989137790112,962842647560.7777,916041253012.266,844446009209.4674,961711568371.2798,1198195561266.2466,863411841473.6405,825480176945.2943,NaN,NaN,965173057547,795452754088,NaN,NaN,NaN,117581356071.34952,NaN,117581356071.34952,844446009209.4674
1674345600,989652831284,1012391611773,974009027155,991332011552,972339102224.5184,926797075660.7994,850206244595.4491,962006299149.1974,1197679048033.502,869514949607.7916,830897539583.1066,NaN,NaN,965173057547,795452754088,NaN,NaN,NaN,82635985921.27637,NaN,82635985921.27637,850206244595.4491
1674432000,992398840926,1014313749192,979684876150,1000362207880,981680137443.0123,937306380263.5424,856094713743.8629,962387949982.3397,1197186371778.437,875788289950.8679,836401137536.8579,NaN,NaN,1018089686094,905045734241,NaN,NaN,NaN,89619637498.26935,NaN,89619637498.26935,856094713743.8629
1674518400,999773681220,1016351238634,966006710725,977057141779,980139138888.3416,942985060480.0363,860838338372.6918,962533912089.7692,1196636735748.4758,880787934130.4429,840888742614.9407,NaN,NaN,1018089686094,905045734241,NaN,NaN,NaN,93008164455.30437,NaN,93008164455.30437,860838338372.6918
1674604800,977292719382,1025607142617,960739786136,1001216452374,987164910050.2277,951303830750.6025,866343362451.1744,962918812988.1198,1196148794966.0178,886632279689.4752,846054445212.8737,NaN,NaN,1018089686094,905045734241,NaN,NaN,NaN,93469596548.4677,NaN,93469596548.4677,866343362451.1744
1674691200,1002361202031,1016508613041,988784425329,1001239411264,991856410454.8185,958437485109.6593,871633403581.0891,963300112473.4519,1195662129838.1726,892267864962.0497,850998942200.1285,NaN,NaN,1018089686094,905045734241,NaN,NaN,NaN,106492458811.06577,NaN,106492458811.06577,871633403581.0891
1674777600,1000314718627,1021536891292,978093143974,1006173754414,996628858441.2123,965256952153.1366,876909495770.615,963726715875.8455,1195189000311.5205,897917130319.2385,855901861221.9915,NaN,NaN,1018089686094,905045734241,NaN,NaN,NaN,86703944295.44658,NaN,86703944295.44658,876909495770.615
1674864000,1005487558548,1015699155573,989690219637,999374633910,997544116930.8082,970130906689.8314,881712050207.4536,964081421527.9266,1194700075551.4668,903053548821.0598,860370551593.8474,NaN,NaN,1018089686094,905045734241,NaN,NaN,NaN,79444906732.11826,NaN,79444906732.11826,881712050207.4536
1674950400,1000284162225,1040846278835,996218987481,1031327721029,1008805318296.8722,978873308738.284,887579331416.1417,964750538935.8975,1194292154566.392,909392916889.7303,865765745942.5531,NaN,NaN,1018089686094,905045734241,NaN,NaN,NaN,71013993661.55873,NaN,71013993661.55873,887579331416.1417
1675036800,1031329328615,1036761226640,974880877705,991194151940,1002934929511.2482,980633429195.672,891642657711.195,965013659463.3015,1193785043448.7231,913727149767.398,869558165654.992,NaN,NaN,1040846278835,960739786136,NaN,NaN,NaN,93587700387.9042,NaN,93587700387.9042,891642657711.195
1675123200,991120785599,1015518951384,985373410447,1004665512585,1003511790535.8322,984066583965.576,896074926529.7755,965408205265.5074,1193312834882.272,918459702542.6906,873690150516.8605,NaN,NaN,1040846278835,960739786136,NaN,NaN,NaN,81088244852.34511,NaN,81088244852.34511,896074926529.7755
1675209600,1004518742520,1036591309070,985062640818,1030500454551,1012508011874.2214,990699994049.208,901346515863.9412,966055889337.9999,1192906312084.9404,924152631241.0863,878540400486.796,NaN,NaN,1040846278835,960739786136,NaN,NaN,NaN,76387610346.17003,NaN,76387610346.17003,901346515863.9412
1675296000,1031274843687,1062785292502,1018351934202,1026586374134,1017200799294.1476,995826619775.6068,906257882854.9238,966658182719.0546,1192491031340.993,929395675062.195,883120090647.6527,NaN,NaN,1040846278835,960739786136,NaN,NaN,NaN,108487363257.07835,NaN,108487363257.07835,906257882854.9238
1675382400,1027874218484,1047201021021,1016171818660,1036277029579,1023559542722.4318,1001605249747.5201,911356672922.5347,967350907563.4321,1192100983895.8943,934790045135.4983,887923300709.571,NaN,NaN,1040846278835,960739786136,NaN,NaN,NaN,102495583711.36807,NaN,102495583711.36807,911356672922.5347
1675468800,1035669114182,1051557065846,1025222607418,1035635328687,1027584804710.6212,1006466689596.0172,916230345697.6117,968030354539.786,1191710308102.6138,939999268970.8706,892461422424.3528,NaN,NaN,1040846278835,960739786136,NaN,NaN,NaN,81777274067.47505,NaN,81777274067.47505,916230345697.6117
1675555200,1035592915361,1044211589675,1003585473279,1015778509028,1023649372816.4142,1007796949514.872,920134195239.9799,968505460554.5941,1191271027705.4238,944096951410.9531,896171439069.0066,NaN,NaN,1040846278835,960739786136,NaN,NaN,NaN,64825947759.62248,NaN,64825947759.62248,920134195239.9799
1675641600,1015486300715,1031303266473,999300225027,1007364237510,1018220994380.9427,1007735133514.1759,923554981211.3531,968892115051.6628,1190811834721.1655,947610246888.6238,899499715534.0825,NaN,NaN,1062785292502,974880877705,NaN,NaN,NaN,82693229449.65762,NaN,82693229449.65762,923554981211.3531
1675728000,1007524522254,1042507678840,1004733614498,1036672508469,1024371499076.9618,1011869044222.0079,927990962672.4374,969566546826.9597,1190426967489.5747,952291534972.2472,903690390372.6276,NaN,NaN,1062785292502,974880877705,NaN,NaN,NaN,82916993705.18576,NaN,82916993705.18576,927990962672.4374
1675814400,1036802065115,1050533660496,1009143065337,1024672530992,1024471843048.6412,1013698113760.5782,931782396724.1849,970114865077.3582,1190013098734.275,956273347765.0977,907291445683.2722,NaN,NaN,1062785292502,974880877705,NaN,NaN,NaN,98932476064.15346,NaN,98932476064.15346,931782396724.1849
1675900800,1025225654524,1032603189417,958262051410,969116838038,1006020174711.7609,1007329360085.9242,933246492461.9816,970104934460.0511,1189461547521.55,957727948468.0413,908765036455.9219,NaN,NaN,1062785292502,974880877705,NaN,NaN,NaN,107344642395.5809,NaN,107344642395.5809,933246492461.9816
1675987200,968953511760,980831042511,950293250714,962329340560,991456563327.8406,1000900785867.935,934386996308.9626,970027565366.5183,1188894425906.1653,958895648955.7552,909878343662.17,NaN,NaN,1062785292502,974880877705,NaN,NaN,NaN,113430641004.63712,NaN,113430641004.63712,934386996308.9626
1676073600,962302288845,978752993487,958126920238,974222920310,985712015655.227,997089662216.8015,935949189407.0426,970069310191.8265,1188358417153.1162,960507027579.1947,911391351234.8905,NaN,NaN,1062785292502,974880877705,NaN,NaN,NaN,75805341227.67384,NaN,75805341227.67384,935949189407.0426
1676160000,974396783242,986833346361,958470852708,968047492284,979823841198.1514,992940780797.8298,937207946382.6096,970049192600.7039,1187808327453.0684,961626303728.2719,912789589036.9474,NaN,NaN,1062785292502,974880877705,NaN,NaN,NaN,53516415285.43951,NaN,53516415285.43951,937207946382.6096
1676246400,967098642436,975981846212,937852892295,960675149195,973440943863.7676,988331404854.5685,938128228845.8406,969955918536.9655,1187241203412.4739,962383199239.0084,913873258452.6727,NaN,NaN,1050533660496,950293250714,NaN,NaN,NaN,89619739378.09543,NaN,89619739378.09543,938128228845.8406
1676332800,961294714584,990230811797,949743043238,982654747543,976512211756.8451,987520453810.0587,939874366833.9645,970082275044.4882,1186730375807.3066,964131442535.653,915617291132.276,NaN,NaN,1050533660496,950293250714,NaN,NaN,NaN,75062020027.65256,NaN,75062020027.65256,939874366833.9645
1676419200,985606388530,1064391914541,977395210608,1061471412075,1004831945196.2301,998084876419.336,944642878412.0443,970991619691.558,1186417619343.5557,969255941924.452,920029814899.6366,NaN,NaN,1050533660496,950293250714,NaN,NaN,NaN,106200311360.74583,NaN,106200311360.74583,944642878412.0443
1676505600,1061866499837,1096004647223,1024070515868,1026256533298,1011973474563.4867,1002109398830.5737,947843413897.7681,971541519329.433,1186017716506.9875,972806587602.0365,922880240193.4996,NaN,NaN,1050533660496,950293250714,NaN,NaN,NaN,121156068423.88187,NaN,121156068423.88187,947843413897.7681
1676592000,1027956974428,1084825517879,1021066683842,1067808301709,1030585083611.9911,1011494956384.6346,952547919302.1301,972499397761.0704,1185722561913.2349,977900091258.168,927195747346.0923,NaN,NaN,1050533660496,950293250714,NaN,NaN,NaN,134596106091.1271,NaN,134596106091.1271,952547919302.1301
1676678400,1067794063670,1085297682502,1059746491335,1070406052671,1043858739964.994,1019910827282.6869,957169806885.223,973473593332.3135,1185434630554.328,983037487149.9056,931302126620.5404,NaN,NaN,1050533660496,950293250714,NaN,NaN,NaN,116315813650.27061,NaN,116315813650.27061,957169806885.223
1676764800,1071846827334,1098574874097,1054170939343,1063964234826,1050560571585.3293,1026204171217.4459,961357823667.2142,974373997725.2855,1185131333686.0923,987668458925.2109,935047188409.2175,NaN,NaN,1050533660496,950293250714,NaN,NaN,NaN,70179061799.92587,NaN,70179061799.92587,961357823667.2142
1676851200,1063519393856,1098352085549,1045327818972,1083320925474,1061480689548.2196,1034363707539.8108,966140690404.7352,975458046757.6111,1184877125425.8872,992942871447.9662,939338509361.5043,NaN,NaN,1098574874097,937852892295,NaN,NaN,NaN,118667947647.71684,NaN,118667947647.71684,966140690404.7352
1676937600,1085043535800,1100069138548,1048134876829,1064520783768,1062494054288.1464,1038671861286.695,969998733281.726,976344243145.7742,1184576610215.7551,997140841871.5416,942856624691.9103,NaN,NaN,1098574874097,937852892295,NaN,NaN,NaN,104747217753.48653,NaN,104747217753.48653,969998733281.726
1677024000,1064181969812,1069659847956,1027714651222,1054997232513,1059995113696.4309,1041004057176.1671,973332007761.3838,977126859955.3983,1184253066201.516,1000772944286.9219,945891071235.8457,NaN,NaN,1098574874097,937852892295,NaN,NaN,NaN,107347337126.34097,NaN,107347337126.34097,973332007761.3838
1677110400,1056743074775,1074660202223,1036440117916,1049306767789,1056432331727.2872,1042190158692.2861,976311410115.408,977845067993.5436,1183916121636.1914,1004027733149.4508,948595087081.3651,NaN,NaN,1098574874097,937852892295,NaN,NaN,NaN,103622766538.4,NaN,103622766538.4,976311410115.408
1677196800,1050739240409,1059726177272,1002817018320,1020229589158,1044364750870.8582,1039052934473.1024,978033691646.49,978266804522.5431,1183507416186.8076,1005884760434.6693,950182622858.3107,NaN,NaN,1098574874097,937852892295,NaN,NaN,NaN,85847833835.76921,NaN,85847833835.76921,978033691646.49
1677283200,1021311372328,1024897857227,996088777559,1016048084452,1034925862064.5721,1035766527327.2306,979524452148.6669,978642737656.1696,1183089290514.5608,1007477906956.0859,951570997341.2478,NaN,NaN,1098574874097,937852892295,NaN,NaN,NaN,88457224241.86827,NaN,88457224241.86827,979524452148.6669
1677369600,1016299973970,1042281584683,1010719896564,1034755800158,1034869174762.3815,1035622137731.6262,981690387364.7191,979201076586.536,1182718919752.1226,1009800101678.0592,953580673051.379,NaN,NaN,1098574874097,937852892295,NaN,NaN,NaN,56792891039.18661,NaN,56792891039.18661,981690387364.7191
1677456000,1035989506724,1050213946787,1014975232358,1031687433647,1033808594390.5876,1035060037148.1082,983651055846.3772,979723328895.5953,1182341812421.0237,1011895414983.7218,955406696709.0326,NaN,NaN,1100069138548,996088777559,NaN,NaN,NaN,62095056718.89719,NaN,62095056718.89719,983651055846.3772
1677542400,1031042210952,1038707926783,1009005911706,1015399141593,1027672110124.7251,1032251337783.0927,984896078816.833,980078312106.5148,1181924976788.4944,1013145959202.4873,956646198431.1787,NaN,NaN,1100069138548,996088777559,NaN,NaN,NaN,78344496920.943,NaN,78344496920.943,984896078816.833
1677628800,1016162396150,1056631883358,1010529717394,1040372304149,1031905508132.8168,1033411475835.3651,987071617065.1533,980678252325.843,1181571536906.7478,1015330634066.2957,958812600064.011,NaN,NaN,1100069138548,996088777559,NaN,NaN,NaN,83339464499.71663,NaN,83339464499.71663,987071617065.1533
1677715200,1040963904153,1051130883488,1015572496000,1031666742418,1031825919561.2112,1033162228204.313,988820445510.363,981185600485.964,1181197242788.174,1017099923140.6339,960540967880.0922,NaN,NaN,1100069138548,996088777559,NaN,NaN,NaN,75660286787.7199,NaN,75660286787.7199,988820445510.363
1677801600,1031155244611,1033494571357,969745700282,990260853022,1017970897381.4741,1027033460321.1254,988876932079.4469,981275901506.223,1180720497745.0625,1017123537550.361,960630326608.5328,NaN,NaN,1100069138548,996088777559,NaN,NaN,NaN,93300107185.41844,NaN,93300107185.41844,988876932079.4469
1677888000,991551300567,1000893487913,974231062641,985078989622,1007006928128.316,1021039964506.9646,988727993159.547,981313743179.0168,1180232004591.1973,1016931212488.0458,960524773831.0482,NaN,NaN,1100069138548,996088777559,NaN,NaN,NaN,56301480380.86642,NaN,56301480380.86642,988727993159.547
1677974400,986873090744,1003633164748,978688933659,989094116329,1001035990861.8773,1016476271910.1125,988742350930.8981,981391159827.2754,1179754756430.7424,1016894526577.529,960590175284.2671,NaN,NaN,1100069138548,996088777559,NaN,NaN,NaN,50747805538.96695,NaN,50747805538.96695,988742350930.8981
1678060800,988562464031,997730946881,976235570374,988416827954,996829603225.9182,1012467779916.3822,988729585323.9609,981461066972.815,1179277008794.0964,1016825120333.7618,960634050314.16,NaN,NaN,1056631883358,969745700282,NaN,NaN,NaN,52336309441.91587,NaN,52336309441.91587,988729585323.9609
1678147200,989063654943,998542797026,965984737073,980911988969,991523731806.9454,1007959809781.0419,988423012917.884,981455603510.0905,1178781715361.3247,1016437414633.3552,960408611202.4128,NaN,NaN,1056631883358,969745700282,NaN,NaN,NaN,57688527594.03856,NaN,57688527594.03856,988423012917.884
1678233600,981718644126,988209210084,950688006653,958114584605,980387349406.297,1000839063327.3217,987234447101.6925,981223354565.7612,1178230736258.3127,1015089302394.1392,959379591809.2458,NaN,NaN,1056631883358,969745700282,NaN,NaN,NaN,80322393730.11086,NaN,80322393730.11086,987234447101.6925
1678320000,958097600375,970932192667,890827437135,909790243036,956854980616.198,987832088999.99,984197419491.2732,980512577336.6094,1177560472854.5117,1011894653702.7943,956500185279.7521,NaN,NaN,1056631883358,969745700282,NaN,NaN,NaN,76091728752.08676,NaN,76091728752.08676,984197419491.2732
1678406400,909588879167,917583126960,873246214296,908574244186,940761401806.132,976509539740.8485,981231804773.4193,979796773026.6531,1176888846815.3894,1008841427788.3489,953622181758.4897,NaN,NaN,1056631883358,969745700282,NaN,NaN,NaN,134220599083.59361,NaN,134220599083.59361,981231804773.4193
1678492800,907091157315,948397194999,883203849251,923957983363,935160262325.088,969002174544.0131,978985772561.246,979241163179.2535,1176257309078.929,1006486098945.3359,951485446177.156,NaN,NaN,1056631883358,969745700282,NaN,NaN,NaN,170847259280.0616,NaN,170847259280.0616,978985772561.246
1678579200,924626733436,994199714835,911265106925,983696371563,951338965404.392,971101345546.7255,979170501933.8638,979285493610.9326,1175776507736.817,1006631136026.6803,951709867841.0472,NaN,NaN,1056631883358,969745700282,NaN,NaN,NaN,91168562972.72768,NaN,91168562972.72768,979170501933.8638
1678665600,985047563600,1062416822272,967143387800,1041411560718,981363163842.2614,981145661999.7646,981611327768.5358,979903663432.8934,1175441014735.5215,1009118427560.1421,954104227976.9294,NaN,NaN,998542797026,873246214296,NaN,NaN,NaN,150767605183.2224,NaN,150767605183.2224,981611327768.5358
1678752000,1041362229816,1119298139370,1030067058522,1062176703862,1008301010515.5076,992721525122.9412,984770754282.005,980722300651.0935,1175158207467.4229,1012404928112.3805,957136580451.6295,NaN,NaN,998542797026,873246214296,NaN,NaN,NaN,168175650468.7056,NaN,168175650468.7056,984770754282.005
1678838400,1061713458365,1081493877780,1011134614155,1034531951228,1017044657419.6718,998694443137.9496,986722173770.0833,981257720059.819,1174807080735.2395,1014372704672.7904,959071642867.3761,NaN,NaN,998542797026,873246214296,NaN,NaN,NaN,169957315129.4136,NaN,169957315129.4136,986722173770.0833
1678924800,1034394646459,1067125539906,1024279982868,1056774828086,1030288047641.7811,1006991640987.671,989469336684.433,982009134070.0298,1174512368493.918,1017195346643.4409,961743326725.425,NaN,NaN,998542797026,873246214296,NaN,NaN,NaN,137482647759.92175,NaN,137482647759.92175,989469336684.433
1679011200,1057628500291,1146470266543,1050006221035,1134125505979,1064900533754.1874,1025153621700.718,995142127637.1611,983522729810.4176,1174411527389.0117,1023184510836.6617,967099744437.6605,NaN,NaN,998542797026,873246214296,NaN,NaN,NaN,132614540160.70668,NaN,132614540160.70668,995142127637.1611
1679097600,1134983066693,1156485471327,1103332244973,1113623129504,1081141399004.1249,1037792122815.4725,999788441435.8607,984817261150.6522,1174259746120.8843,1028079595243.8866,971497287627.8348,NaN,NaN,998542797026,873246214296,NaN,NaN,NaN,134552382402.39497,NaN,134552382402.39497,999788441435.8607
1679184000,1114259698238,1165838543519,1109057236879,1141599300992,1101294033000.0833,1052621719697.8336,1005349651614.5328,986377281447.581,1174178196944.5325,1033975531722.9094,976723771506.1562,NaN,NaN,998542797026,873246214296,NaN,NaN,NaN,98656770409.72327,NaN,98656770409.72327,1005349651614.5328
1679270400,1141146615188,1164532565308,1106499036768,1124377217070,1108988427690.0554,1062872505036.7145,1010017399279.4531,987750415135.3663,1174053849928.616,1038879300926.1896,981155497632.7167,NaN,NaN,1165838543519,967143387800,NaN,NaN,NaN,141741991357.01617,NaN,141741991357.01617,1010017399279.4531
1679356800,1124915792135,1172639031334,1106897849277,1154024560845,1124000472075.0369,1075894227295.041,1015664738948.6903,989404884246.905,1174003839219.2937,1044853598276.1173,986475879621.2633,NaN,NaN,1165838543519,967143387800,NaN,NaN,NaN,116794398646.87183,NaN,116794398646.87183,1015664738948.6903
1679443200,1154133446075,1180056192271,1094721166491,1119838182806,1122613042318.6912,1082171935225.178,1019749972041.1338,990702728013.6622,1173868594134.6162,1049098945829.769,990400998252.4985,NaN,NaN,1165838543519,967143387800,NaN,NaN,NaN,106277099000.82492,NaN,106277099000.82492,1019749972041.1338
1679529600,1119876737964,1181860821592,1109012400184,1157242392722,1134156159119.7942,1092896286296.1526,1025141831675.6776,992359839105.2875,1173827080523.099,1054836310764.3512,995447352587.004,NaN,NaN,1165838543519,967143387800,NaN,NaN,NaN,117777985841.66399,NaN,117777985841.66399,1025141831675.6776
1679616000,1157358768925,1169390971658,1102482672073,1121235439648,1129849252629.196,1096944736774.9879,1028910208458.9059,993642183389.2946,1173695765564.6094,1058772281128.5114,999048135789.3004,NaN,NaN,1165838543519,967143387800,NaN,NaN,NaN,112393311782.76064,NaN,112393311782.76064,1028910208458.9059
1679702400,1120123888604,1135325046776,1101665572509,1116337670385,1125345391881.1306,1099715155862.1326,1032338736377.5763,994863034006.1672,1173552549346.9324,1062278623894.0613,1002398848861.0913,NaN,NaN,1165838543519,967143387800,NaN,NaN,NaN,71830937636.50958,NaN,71830937636.50958,1032338736377.5763
1679788800,1116331434982,1147230070375,1112031760147,1136380155160,1129023646307.4204,1104953012904.685,1036418792016.1027,996271164564.9119,1173459734380.1736,1066325767584.8536,1006511816447.3517,NaN,NaN,1165838543519,967143387800,NaN,NaN,NaN,55825879782.48019,NaN,55825879782.48019,1036418792016.1027
1679875200,1135596498094,1145611020321,1078852532589,1101530060558,1119859117724.2803,1104464019712.3015,1038972175096.1771,997318516763.848,1173280134695.2244,1068737627103.788,1009206723088.5663,NaN,NaN,1181860821592,1094721166491,NaN,NaN,NaN,56171177818.49544,NaN,56171177818.49544,1038972175096.1771
1679961600,1100610947999,1128079759606,1084414745564,1117069633077,1118929289508.5203,1106264821621.5442,1042034820507.1898,998510070159.9988,1173139783879.6982,1071679382453.8713,1012390258560.5083,NaN,NaN,1181860821592,1094721166491,NaN,NaN,NaN,80236328694.4077,NaN,80236328694.4077,1042034820507.1898
1680048000,1117085263716,1167016662489,1115035680398,1149669478314,1129176019110.347,1112465486863.3235,1046255787480.0059,1000014143872.9739,1173081181368.9224,1075800316545.1853,1016711258414.8264,NaN,NaN,1181860821592,1094721166491,NaN,NaN,NaN,82287658996.55862,NaN,82287658996.55862,1046255787480.0059
1680134400,1151679221289,1177787655894,1124148010600,1140733788538,1133028608919.5647,1116503815673.9915,1049960807129.339,1001414339342.2776,1173000413846.2483,1079431104973.105,1020490509285.573,NaN,NaN,1181860821592,1094721166491,NaN,NaN,NaN,84153290170.61674,NaN,84153290170.61674,1049960807129.339
1680220800,1137883534981,1165213925442,1121142531415,1153659468555,1139905562131.3765,1121811766085.5642,1054027421302.8943,1002929216249.8668,1172952121848.018,1083422497949.098,1024632344656.6906,NaN,NaN,1181860821592,1094721166491,NaN,NaN,NaN,76190215816.97108,NaN,76190215816.97108,1054027421302.8943
1680307200,1153390026366,1169253072344,1139771281088,1151272386364,1143694503542.251,1126020426125.3408,1057840949344.5062,1004405267693.7886,1172897990173.9006,1087127380040.0277,1028554518648.9847,NaN,NaN,1181860821592,1094721166491,NaN,NaN,NaN,65660713942.82237,NaN,65660713942.82237,1057840949344.5062
1680393600,1151442356034,1160011574314,1126917489659,1141308604200,1142899203761.5007,1128204451564.578,1061114190711.3883,1005767489947.5817,1172819115302.5552,1090221473359.1628,1032006908063.6138,NaN,NaN,1181860821592,1094721166491,NaN,NaN,NaN,46560046480.05508,NaN,46560046480.05508,1061114190711.3883
1680480000,1140345511076,1163803024651,1107664552263,1135700370852,1140499592791.6672,1129275297177.0667,1064039138952.1967,1007060354434.1927,1172726434292.6912,1092923391162.5658,1035154886741.8275,NaN,NaN,1177787655894,1078852532589,NaN,NaN,NaN,67481695981.42061,NaN,67481695981.42061,1064039138952.1967
1680566400,1136214123909,1166772738247,1127258214966,1152248329256,1144415838279.778,1132557158902.6287,1067498322885.6792,1008505010900.0814,1172675302944.285,1096178876612.19,1038817769159.1685,NaN,NaN,1177787655894,1078852532589,NaN,NaN,NaN,88663924159.40956,NaN,88663924159.40956,1067498322885.6792
