time,open,high,low,close,5 Ema,13 Ema,50 Ema,200 Ema,800 Ema,Upper 50 Ema Cloud,Lower 50 Ema Cloud,YDay Hi,YDay Lo,LWeek Hi,LWeek Lo,Psy-Hi,Psy-Lo,Daily Open,PVSRA Volume,Volume MA,PVSRA Volume,50 EMA
1664496000,111.769,112.612,111.463,112.0755,112.3201731927887,111.54178285095044,108.92943041890511,103.4020224489057,97.63735057818984,109.67511637770944,108.18374446010078,NaN,NaN,112.944,109.047,NaN,NaN,NaN,152236,NaN,152236,108.92943041890511
1664748000,112.059,112.45,111.3365,111.5205,112.05361546185914,111.53874244367181,109.03104099071275,103.48280332006087,97.67201512106577,109.78548310684738,108.27659887457813,NaN,NaN,112.944,109.047,NaN,NaN,NaN,121249,NaN,121249,109.03104099071275
1664841600,111.4105,111.741,109.875,109.9845,111.3639103079061,111.31670780886155,109.06843154009657,103.54749681936374,97.70275790478345,109.8235596941278,108.31330338606534,NaN,NaN,114.6865,111.463,NaN,NaN,NaN,118757,NaN,118757,109.06843154009657
1664928000,110.0255,111.559,109.9055,111.0565,111.26144020527073,111.27953526473847,109.1463950091124,103.62221326892231,97.73610058167537,109.90676830910009,108.3860217091247,NaN,NaN,114.6865,111.463,NaN,NaN,NaN,109256,NaN,109256,109.1463950091124
1665014400,110.788,112.1645,110.621,112.1075,111.54346013684716,111.3978159412044,109.26251677346093,103.70664398266437,97.7719842256662,110.02922644208353,108.49580710483833,NaN,NaN,114.6865,111.463,NaN,NaN,NaN,117900,NaN,117900,109.26251677346093
1665100800,112.0985,112.7085,111.782,112.5675,111.8848067578981,111.56491366388948,109.3921239588154,103.7948117042299,97.80892683683807,110.16683109849504,108.61741681913577,NaN,NaN,114.6865,111.463,NaN,NaN,NaN,107771,NaN,107771,109.3921239588154
1665352800,112.6065,113.1945,112.414,112.9925,112.25403783859873,111.76885456904813,109.53331517611676,103.88633099075497,97.84683838031663,110.31374714670295,108.75288320553057,NaN,NaN,114.6865,111.463,NaN,NaN,NaN,101489,NaN,101489,109.53331517611676
1665446400,112.9265,113.3635,112.185,113.1005,112.53619189239916,111.95908963061268,109.67320477705336,103.9780142644788,97.8849249261835,110.45746431970365,108.88894523440307,NaN,NaN,112.7085,109.875,NaN,NaN,NaN,125514,NaN,125514,109.67320477705336
1665532800,113.1485,113.3975,112.79,113.0845,112.71896126159945,112.11986254052516,109.80698106030617,104.0686260628422,97.92287642449516,110.59555467105886,109.01840744955348,NaN,NaN,112.7085,109.875,NaN,NaN,NaN,123749,NaN,123749,109.80698106030617
1665619200,113.1015,113.706,111.904,112.2915,112.57647417439964,112.144382177593,109.90441317558829,104.15044570400795,97.95875313754262,110.69153718337732,109.11728916779926,NaN,NaN,112.7085,109.875,NaN,NaN,NaN,138721,NaN,138721,109.90441317558829
1665705600,112.3735,113.1585,111.923,113.0975,112.75014944959976,112.28054186650829,110.02963226674169,104.23947111988846,97.99655275517672,110.81709606351775,109.24216846996562,NaN,NaN,112.7085,109.875,NaN,NaN,NaN,139301,NaN,139301,110.02963226674169
1665957600,112.9655,112.9655,111.6615,111.8335,112.4445996330665,112.21667874272138,110.10037217784985,104.31503359630749,98.03110193681174,110.88012417501815,109.32062018068154,NaN,NaN,112.7085,109.875,NaN,NaN,NaN,113726,NaN,113726,110.10037217784985
1666051200,111.7575,112.189,111.471,111.6975,112.19556642204434,112.14251035090405,110.16300464146359,104.38849097345866,98.06522527779349,110.93585658447105,109.39015269845612,NaN,NaN,113.706,111.904,NaN,NaN,NaN,115810,NaN,115810,110.16300464146359
1666137600,111.6525,112.8405,111.6315,112.6535,112.34821094802956,112.21550887220347,110.26067112611207,104.47072986924513,98.1016504331548,111.03302937989267,109.48831287233148,NaN,NaN,113.706,111.904,NaN,NaN,NaN,110228,NaN,110228,110.26067112611207
1666224000,112.7435,112.8815,111.886,112.5995,112.43197396535304,112.27036474760298,110.35238990548022,104.55161315412826,98.13784980785354,111.11933716911297,109.58544264184748,NaN,NaN,113.706,111.904,NaN,NaN,NaN,114780,NaN,114780,110.35238990548022
1666310400,112.6895,113.6705,111.435,111.7065,112.19014931023536,112.18981264080256,110.40549226212806,104.62280605806728,98.17172908423842,111.16484603035944,109.64613849389669,NaN,NaN,113.706,111.904,NaN,NaN,NaN,152449,NaN,152449,110.40549226212806
1666562400,111.366,112.279,111.148,111.7345,112.03826620682356,112.12476797783076,110.45761021263284,104.6935691818676,98.20559368078214,111.20993020106157,109.70529022420412,NaN,NaN,113.706,111.904,NaN,NaN,NaN,152518,NaN,152518,110.45761021263284
1666656000,111.578,111.903,110.456,110.5875,111.55467747121571,111.90515826671208,110.4627039297845,104.75221525965996,98.23650980142938,111.20407949130666,109.72132836826233,NaN,NaN,113.6705,111.435,NaN,NaN,NaN,109219,NaN,109219,110.4627039297845
1666742400,110.6315,110.8505,109.2845,109.3099,110.80641831414381,111.53440708575322,110.41749593253805,104.79756535657877,98.26415871578287,111.14586561407685,109.68912625099924,NaN,NaN,113.6705,111.435,NaN,NaN,NaN,122742,NaN,122742,110.41749593253805
1666828800,109.2799,110.2878,109.1779,110.1858,110.59954554276254,111.34174893064561,110.40840981753655,104.85117963163769,98.29392561037517,111.12784751518451,109.68897211988859,NaN,NaN,113.6705,111.435,NaN,NaN,NaN,130893,NaN,130893,110.40840981753655
1666915200,110.2598,110.7338,109.9439,110.3318,110.51029702850836,111.19747051198195,110.40540551096649,104.9057131676413,98.32398272495601,111.1193391630213,109.69147185891168,NaN,NaN,113.6705,111.435,NaN,NaN,NaN,112381,NaN,112381,110.40540551096649
1667167200,110.4908,111.3218,110.3738,111.2088,110.7431313523389,111.19908901027024,110.4369111772031,104.96843044955531,98.35615455335812,111.15025230072361,109.7235700536826,NaN,NaN,113.6705,111.435,NaN,NaN,NaN,84394,NaN,84394,110.4369111772031
1667260800,111.2058,111.4368,110.3558,111.1998,110.89535423489261,111.19919058023163,110.46682838594023,105.03043412667417,98.38822358069056,111.17968782676002,109.75396894512045,NaN,NaN,112.279,109.1779,NaN,NaN,NaN,99955,NaN,99955,110.46682838594023
1667347200,111.1278,111.7998,110.0378,111.7028,111.16450282326174,111.27113478305569,110.5152978610014,105.09682582690627,98.42146846563266,111.22666542899488,109.80393029300792,NaN,NaN,112.279,109.1779,NaN,NaN,NaN,102027,NaN,102027,110.5152978610014
1667433600,111.8198,112.8048,111.4878,112.5838,111.6376018821745,111.4586583854763,110.59641559194252,105.17132308235993,98.45683009243507,111.3051437471682,109.88768743671683,NaN,NaN,112.279,109.1779,NaN,NaN,NaN,104983,NaN,104983,110.59641559194252
1667520000,112.6328,112.6338,110.3678,110.5518,111.27566792144967,111.32910718755112,110.59466596088595,105.22486016611755,98.48702976761001,111.29758860657698,109.89174331519492,NaN,NaN,112.279,109.1779,NaN,NaN,NaN,119807,NaN,119807,110.59466596088595
1667775600,110.7478,110.9258,109.6789,109.7949,110.78207861429978,111.10993473218667,110.56330258987082,105.2703331992905,98.51526415021273,111.25824680327263,109.868358376469,NaN,NaN,112.279,109.1779,NaN,NaN,NaN,105949,NaN,105949,110.56330258987082
1667869200,109.7529,110.2548,108.9809,109.2509,110.27168574286652,110.8443583418743,110.51183582164059,105.30994082914832,98.54206973285889,111.19778763957964,109.82588400370153,NaN,NaN,112.8048,110.0378,NaN,NaN,NaN,97401,NaN,97401,110.51183582164059
1667955600,109.3989,110.2818,109.0889,110.0608,110.20139049524435,110.73242143589225,110.49414814236056,105.35721305970405,98.57083060743352,111.17055599918288,109.81774028553824,NaN,NaN,112.8048,110.0378,NaN,NaN,NaN,121474,NaN,121474,110.49414814236056
1668042000,109.9579,110.6218,107.3169,107.5489,109.31722699682958,110.27763265933622,110.37864821520917,105.37902088995575,98.59324775947489,111.04577451784932,109.71152191256901,NaN,NaN,112.8048,110.0378,NaN,NaN,NaN,132909,NaN,132909,110.37864821520917
1668128400,107.7529,108.0519,105.8649,105.9809,108.20511799788639,109.66381370800248,110.20618750088724,105.38500973682187,98.61169383248495,110.86576341523941,109.54661158653506,NaN,NaN,112.8048,110.0378,NaN,NaN,NaN,133601,NaN,133601,110.20618750088724
1668380400,106.3699,106.8629,106.0529,106.4589,107.62304533192426,109.20596889257355,110.05923504987206,105.39569521207737,98.63128735599933,110.70878093414882,109.4096891655953,NaN,NaN,112.8048,110.0378,NaN,NaN,NaN,117412,NaN,117412,110.05923504987206
1668474000,106.5689,106.6969,104.8839,106.0899,107.1119968879495,108.76081619363447,109.90357485183786,105.40260272240496,98.64991060854365,110.5463569031802,109.26079280049552,NaN,NaN,110.9258,105.8649,NaN,NaN,NaN,148611,NaN,148611,109.90357485183786
1668560400,106.1969,106.3889,105.4349,105.8159,106.67996459196634,108.34011388025812,109.74327387725599,105.4067151331273,98.66780321626264,110.3824976182888,109.10405013622318,NaN,NaN,110.9258,105.8649,NaN,NaN,NaN,126867,NaN,126867,109.74327387725599
1668646800,105.9429,106.8609,105.6999,106.2739,106.54460972797756,108.04494046879267,109.60721999971653,105.41534383827032,98.68679471884376,110.23999665620526,108.9744433432278,NaN,NaN,110.9258,105.8649,NaN,NaN,NaN,106607,NaN,106607,109.60721999971653
1668733200,106.2389,106.6369,105.9379,106.5489,106.5460398186517,107.83122040182229,109.4872858820806,105.42662300405867,98.70642544364065,110.11482006742054,108.85975169674066,NaN,NaN,110.9258,105.8649,NaN,NaN,NaN,88627,NaN,88627,109.4872858820806
1668985200,106.5139,107.6019,106.4789,107.3879,106.82665987910114,107.76788891584768,109.4049570239598,105.44613819804813,98.72810203429324,110.02567100203689,108.7842430458827,NaN,NaN,110.9258,105.8649,NaN,NaN,NaN,80277,NaN,80277,109.4049570239598
1669078800,107.2919,107.3669,106.7169,106.7479,106.80040658606742,107.62217621358373,109.30075870929471,105.4590910517989,98.74812649862709,109.92019020826052,108.6813272103289,NaN,NaN,106.8629,104.8839,NaN,NaN,NaN,62804,NaN,62804,109.30075870929471
1669165200,106.7249,106.8389,105.6209,105.7029,106.43457105737828,107.34799389735748,109.159666210891,105.46151701148248,98.7654917258465,109.78194114264726,108.53739127913475,NaN,NaN,106.8629,104.8839,NaN,NaN,NaN,75971,NaN,75971,109.159666210891
1669251600,105.5639,105.6929,105.2379,105.4379,106.10234737158552,107.07512334059213,109.01371459477762,105.46128201634336,98.78215192128758,109.6398413435258,108.38758784602945,NaN,NaN,106.8629,104.8839,NaN,NaN,NaN,48131,NaN,48131,109.01371459477762
1669338000,105.5759,106.0619,105.3109,105.6579,105.95419824772368,106.87266286336468,108.8821140224334,105.46323841419068,98.79931983159648,109.51091806387903,108.25330998098777,NaN,NaN,106.8629,104.8839,NaN,NaN,NaN,50864,NaN,50864,108.8821140224334
